6.69237E+00 1.13507E+00 3.19414E+00 5.91135E-01 0.29761E+03 9.45658E+00 2.40264E+00 0.27127E+03 0.66941E+01 0.11354E+01 0.13315E+01 2.79781E+01 6.75760E+00 -9.76326E-01
7.97107E+00 1.38003E+00 3.80398E+00 7.06240E-01 0.31546E+03 1.11566E+01 2.75240E+00 0.28789E+03 0.79744E+01 0.13807E+01 0.21592E+01 3.26491E+01 7.88949E+00 -9.75567E-01
9.43155E+00 1.65216E+00 4.51019E+00 8.36726E-01 0.33350E+03 1.31111E+01 3.12036E+00 0.30474E+03 0.94383E+01 0.16535E+01 0.35656E+01 3.79149E+01 9.18559E+00 -9.67480E-01
1.10858E+01 1.94867E+00 5.32036E+00 9.83349E-01 0.35174E+03 1.53430E+01 3.50705E+00 0.32181E+03 0.11100E+02 0.19515E+01 0.59852E+01 4.38607E+01 1.06795E+01 -9.56969E-01
1.29476E+01 2.26743E+00 6.23747E+00 1.14554E+00 0.37020E+03 1.78664E+01 3.91644E+00 0.33906E+03 0.12980E+02 0.22738E+01 0.10207E+02 5.05728E+01 1.23994E+01 -9.52047E-01
1.50273E+01 2.60319E+00 7.26202E+00 1.32047E+00 0.38890E+03 2.06932E+01 4.35288E+00 0.35650E+03 0.15105E+02 0.26186E+01 0.17682E+02 5.81347E+01 1.43621E+01 -9.66086E-01
1.73311E+01 2.95133E+00 8.39293E+00 1.50343E+00 0.40786E+03 2.38346E+01 4.82223E+00 0.37411E+03 0.17533E+02 0.29907E+01 0.30872E+02 6.66827E+01 1.66174E+01 -1.02539E+00
1.98790E+01 3.30691E+00 9.63284E+00 1.68942E+00 0.42710E+03 2.73164E+01 5.33333E+00 0.39193E+03 0.20425E+02 0.34110E+01 0.53784E+02 7.64114E+01 1.92305E+01 -1.18862E+00
2.26874E+01 3.66515E+00 1.09869E+01 1.87461E+00 0.44666E+03 3.11654E+01 5.89281E+00 0.40997E+03 0.24158E+02 0.39389E+01 0.91861E+02 8.74809E+01 2.21456E+01 -1.58299E+00
2.57905E+01 4.02633E+00 1.24644E+01 2.05689E+00 0.46658E+03 3.54038E+01 6.49608E+00 0.42828E+03 0.29470E+02 0.46939E+01 0.14946E+03 1.00013E+02 2.51101E+01 -2.44947E+00
2.92252E+01 4.38925E+00 1.40802E+01 2.23582E+00 0.48689E+03 4.00670E+01 7.14184E+00 0.44689E+03 0.37209E+02 0.57997E+01 0.22465E+03 1.14306E+02 2.77813E+01 -4.19366E+00
3.30938E+01 4.76052E+00 1.58619E+01 2.41309E+00 0.50761E+03 4.52233E+01 7.84357E+00 0.46584E+03 0.47527E+02 0.72438E+01 0.30558E+03 1.30729E+02 2.96664E+01 -7.33303E+00
